time,idx,sst,lat,lon
2022-03-11,"(0,0)",23.954374875,25.5,122.5
2022-03-11,"(0,1)",22.6549996875,26.5,122.5
2022-03-11,"(1,0)",24.0087496875,25.5,123.5
2022-03-11,"(1,1)",22.8656248125,26.5,123.5
2022-03-12,"(0,0)",24.134999625,25.5,122.5
2022-03-12,"(0,1)",22.67187475,26.5,122.5
2022-03-12,"(1,0)",24.0837498125,25.5,123.5
2022-03-12,"(1,1)",23.06999975,26.5,123.5
2022-03-13,"(0,0)",24.37937475,25.5,122.5
2022-03-13,"(0,1)",22.613749875,26.5,122.5
2022-03-13,"(1,0)",24.2299999375,25.5,123.5
2022-03-13,"(1,1)",23.3331248125,26.5,123.5
2022-03-14,"(0,0)",24.5943748125,25.5,122.5
2022-03-14,"(0,1)",22.71312475,26.5,122.5
2022-03-14,"(1,0)",24.465624875,25.5,123.5
2022-03-14,"(1,1)",23.588749625,26.5,123.5
2022-03-15,"(0,0)",24.6843749375,25.5,122.5
2022-03-15,"(0,1)",22.30749975,26.5,122.5
2022-03-15,"(1,0)",24.57999975,25.5,123.5
2022-03-15,"(1,1)",23.6793748125,26.5,123.5
2022-03-16,"(0,0)",24.4924996875,25.5,122.5
2022-03-16,"(0,1)",22.3849996875,26.5,122.5
2022-03-16,"(1,0)",24.3856248125,25.5,123.5
2022-03-16,"(1,1)",23.6087495625,26.5,123.5
2022-03-17,"(0,0)",24.3031248125,25.5,122.5
2022-03-17,"(0,1)",22.067499625,26.5,122.5
2022-03-17,"(1,0)",24.428749625,25.5,123.5
2022-03-17,"(1,1)",23.6818745625,26.5,123.5
2022-03-18,"(0,0)",23.8831248125,25.5,122.5
2022-03-18,"(0,1)",21.740624625,26.5,122.5
2022-03-18,"(1,0)",24.4987496875,25.5,123.5
2022-03-18,"(1,1)",23.604999625,26.5,123.5
2022-03-19,"(0,0)",23.2693748125,25.5,122.5
2022-03-19,"(0,1)",20.45812475,26.5,122.5
2022-03-19,"(1,0)",24.336249625,25.5,123.5
2022-03-19,"(1,1)",23.09062475,26.5,123.5
2022-03-20,"(0,0)",23.777499625,25.5,122.5
2022-03-20,"(0,1)",20.5674996875,26.5,122.5
2022-03-20,"(1,0)",24.244374625,25.5,123.5
2022-03-20,"(1,1)",23.3218746875,26.5,123.5
2022-03-21,"(0,0)",23.9762495,25.5,122.5
2022-03-21,"(0,1)",21.330624812499998,26.5,122.5
2022-03-21,"(1,0)",24.4099996875,25.5,123.5
2022-03-21,"(1,1)",23.4499998125,26.5,123.5
2022-03-22,"(0,0)",23.978749625,25.5,122.5
2022-03-22,"(0,1)",21.34124975,26.5,122.5
2022-03-22,"(1,0)",24.4724998125,25.5,123.5
2022-03-22,"(1,1)",23.4106246875,26.5,123.5
2022-03-23,"(0,0)",23.5906245625,25.5,122.5
2022-03-23,"(0,1)",19.918124875,26.5,122.5
2022-03-23,"(1,0)",24.6793749375,25.5,123.5
2022-03-23,"(1,1)",23.106249875,26.5,123.5
2022-03-24,"(0,0)",24.3018746875,25.5,122.5
2022-03-24,"(0,1)",19.970624875,26.5,122.5
2022-03-24,"(1,0)",24.6993745,25.5,123.5
2022-03-24,"(1,1)",23.23562475,26.5,123.5
2022-03-25,"(0,0)",24.2093748125,25.5,122.5
2022-03-25,"(0,1)",20.2312496875,26.5,122.5
2022-03-25,"(1,0)",24.7193749375,25.5,123.5
2022-03-25,"(1,1)",23.3724996875,26.5,123.5
2022-03-26,"(0,0)",24.1074998125,25.5,122.5
2022-03-26,"(0,1)",20.4087495,26.5,122.5
2022-03-26,"(1,0)",24.8806248125,25.5,123.5
2022-03-26,"(1,1)",23.236874625,26.5,123.5
2022-03-27,"(0,0)",24.234999875,25.5,122.5
2022-03-27,"(0,1)",20.5131246875,26.5,122.5
2022-03-27,"(1,0)",25.025624999999998,25.5,123.5
2022-03-27,"(1,1)",22.7906246875,26.5,123.5
2022-03-28,"(0,0)",24.347499875,25.5,122.5
2022-03-28,"(0,1)",19.7506248125,26.5,122.5
2022-03-28,"(1,0)",24.8756246875,25.5,123.5
2022-03-28,"(1,1)",22.8681248125,26.5,123.5
2022-03-29,"(0,0)",24.5524995625,25.5,122.5
2022-03-29,"(0,1)",19.8781249375,26.5,122.5
2022-03-29,"(1,0)",25.0537498125,25.5,123.5
2022-03-29,"(1,1)",23.0699999375,26.5,123.5
2022-03-30,"(0,0)",24.577499500000002,25.5,122.5
2022-03-30,"(0,1)",20.0687499375,26.5,122.5
2022-03-30,"(1,0)",25.2443746875,25.5,123.5
2022-03-30,"(1,1)",23.04187475,26.5,123.5
2022-03-31,"(0,0)",24.5762498125,25.5,122.5
2022-03-31,"(0,1)",20.241249749999998,26.5,122.5
2022-03-31,"(1,0)",25.1824996875,25.5,123.5
2022-03-31,"(1,1)",23.010624625,26.5,123.5
2022-04-01,"(0,0)",24.54624975,25.5,122.5
2022-04-01,"(0,1)",20.619999875,26.5,122.5
2022-04-01,"(1,0)",24.9918745625,25.5,123.5
2022-04-01,"(1,1)",22.6349995,26.5,123.5
2022-04-02,"(0,0)",24.458749625,25.5,122.5
2022-04-02,"(0,1)",20.7574995,26.5,122.5
2022-04-02,"(1,0)",25.29999975,25.5,123.5
2022-04-02,"(1,1)",22.4968746875,26.5,123.5
2022-04-03,"(0,0)",24.4368746875,25.5,122.5
2022-04-03,"(0,1)",20.9474995625,26.5,122.5
2022-04-03,"(1,0)",25.2356248125,25.5,123.5
2022-04-03,"(1,1)",22.549374625,26.5,123.5
2022-04-04,"(0,0)",24.44187475,25.5,122.5
2022-04-04,"(0,1)",21.3137498125,26.5,122.5
2022-04-04,"(1,0)",25.1899996875,25.5,123.5
2022-04-04,"(1,1)",22.6768748125,26.5,123.5
2022-04-05,"(0,0)",24.43812475,25.5,122.5
2022-04-05,"(0,1)",21.661249625,26.5,122.5
2022-04-05,"(1,0)",25.1768749375,25.5,123.5
2022-04-05,"(1,1)",22.853749875,26.5,123.5
2022-04-06,"(0,0)",24.6106249375,25.5,122.5
2022-04-06,"(0,1)",22.1281245625,26.5,122.5
2022-04-06,"(1,0)",25.1293746875,25.5,123.5
2022-04-06,"(1,1)",23.071874625,26.5,123.5
2022-04-07,"(0,0)",24.8568746875,25.5,122.5
2022-04-07,"(0,1)",22.424374625,26.5,122.5
2022-04-07,"(1,0)",25.2406246875,25.5,123.5
2022-04-07,"(1,1)",23.27312475,26.5,123.5
2022-04-08,"(0,0)",24.995624749999998,25.5,122.5
2022-04-08,"(0,1)",22.5812498125,26.5,122.5
2022-04-08,"(1,0)",25.31062475,25.5,123.5
2022-04-08,"(1,1)",23.46937475,26.5,123.5
2022-04-09,"(0,0)",25.1624995,25.5,122.5
2022-04-09,"(0,1)",22.6999998125,26.5,122.5
2022-04-09,"(1,0)",25.4012494375,25.5,123.5
2022-04-09,"(1,1)",23.7499998125,26.5,123.5
2022-04-10,"(0,0)",25.4093749375,25.5,122.5
2022-04-10,"(0,1)",23.0324996875,26.5,122.5
2022-04-10,"(1,0)",25.5831245625,25.5,123.5
2022-04-10,"(1,1)",24.0756246875,26.5,123.5
2022-04-11,"(0,0)",25.6406245,25.5,122.5
2022-04-11,"(0,1)",23.478749875,26.5,122.5
2022-04-11,"(1,0)",25.7949995625,25.5,123.5
2022-04-11,"(1,1)",24.4424998125,26.5,123.5
2022-04-12,"(0,0)",25.7481246875,25.5,122.5
2022-04-12,"(0,1)",23.8612496875,26.5,122.5
2022-04-12,"(1,0)",25.9343745,25.5,123.5
2022-04-12,"(1,1)",24.8637496875,26.5,123.5
2022-04-13,"(0,0)",25.874374687499998,25.5,122.5
2022-04-13,"(0,1)",23.9681248125,26.5,122.5
2022-04-13,"(1,0)",26.153749875,25.5,123.5
2022-04-13,"(1,1)",25.1912496875,26.5,123.5
2022-04-14,"(0,0)",25.786249625,25.5,122.5
2022-04-14,"(0,1)",23.54812475,26.5,122.5
2022-04-14,"(1,0)",26.1674995,25.5,123.5
2022-04-14,"(1,1)",25.19624975,26.5,123.5
2022-04-15,"(0,0)",25.465624875,25.5,122.5
2022-04-15,"(0,1)",23.084374812500002,26.5,122.5
2022-04-15,"(1,0)",25.776249812499998,25.5,123.5
2022-04-15,"(1,1)",24.5174996875,26.5,123.5
2022-04-16,"(0,0)",25.25562475,25.5,122.5
2022-04-16,"(0,1)",22.911874625,26.5,122.5
2022-04-16,"(1,0)",25.7506245625,25.5,123.5
2022-04-16,"(1,1)",24.4624998125,26.5,123.5
2022-04-17,"(0,0)",25.1793748125,25.5,122.5
2022-04-17,"(0,1)",22.821249875,26.5,122.5
2022-04-17,"(1,0)",25.68187475,25.5,123.5
2022-04-17,"(1,1)",24.4212498125,26.5,123.5
2022-04-18,"(0,0)",24.8674994375,25.5,122.5
2022-04-18,"(0,1)",22.2281248125,26.5,122.5
2022-04-18,"(1,0)",25.5293748125,25.5,123.5
2022-04-18,"(1,1)",23.8262495625,26.5,123.5
2022-04-19,"(0,0)",24.4262498125,25.5,122.5
2022-04-19,"(0,1)",21.8812495625,26.5,122.5
2022-04-19,"(1,0)",24.9662498125,25.5,123.5
2022-04-19,"(1,1)",23.246874875,26.5,123.5
2022-04-20,"(0,0)",24.4549994375,25.5,122.5
2022-04-20,"(0,1)",22.0043745,26.5,122.5
2022-04-20,"(1,0)",24.97187475,25.5,123.5
2022-04-20,"(1,1)",23.743749625,26.5,123.5
2022-04-21,"(0,0)",24.61812475,25.5,122.5
2022-04-21,"(0,1)",22.1843748125,26.5,122.5
2022-04-21,"(1,0)",25.1287496875,25.5,123.5
2022-04-21,"(1,1)",23.9449995625,26.5,123.5
